201302190449,8,otc alterations permit,02/19/2013,3095,021,766,,Monterey,Bl,,,reroofing,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,2,2,,,02/14/2014,7000,7000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,7,West of Twin Peaks,94127,"(37.731801327739305, -122.45267753901437)",1296470152275							
201302190448,8,otc alterations permit,02/19/2013,1038,044,8,,Jordan,Av,2,,"kitchen & bathroom interior remodel	 non structural	 unit #2 only. replace kitchen countertop & wall tile, bathroom wall, floor tiles. no new lighting	 no new kitchen or bath fans",complete,04/29/2013,02/19/2013,02/19/2013,04/29/2013,02/19/2013,,4,4,,,02/14/2014,14000,14000,apartments,12,apartments,12,0,,5,wood frame (5),5,wood frame (5),,2,Presidio Heights,94118,"(37.785799045178784, -122.45664374694705)",1296471466557				
201302190450,8,otc alterations permit,02/19/2013,3706,095,55,,04th,St,,,fire sprinkler permit. relocate 8 pendents and 4 sidewalls. delete 4 pendents and add 4 pendents.  ref app#201209270830,issued,02/20/2013,02/19/2013,02/20/2013,,02/20/2013,,39,39,,Y,02/15/2014,8000,8000,tourist hotel/motel,1500,tourist hotel/motel,1500,2,,1,constr type 1,1,constr type 1,,,,,,1296472249105							
201302190451,8,otc alterations permit,02/19/2013,0315,016,312,,Mason,St,,,remodel 8 bath rooms in kind.,complete,04/10/2013,02/19/2013,02/19/2013,04/10/2013,02/19/2013,,6,6,,,02/14/2014,80000,80000,tourist hotel/motel,120,tourist hotel/motel,120,0,,3,constr type 3,3,constr type 3,,3,Tenderloin,94102,"(37.78649990997394, -122.40951654685341)",1296473257625							
201302190453,8,otc alterations permit,02/19/2013,2048,031,450,,Ortega,St,,,revision to app#201209119452. beam replacement at roof.,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,3,3,,,02/14/2014,5000,5000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,7,Inner Sunset,94122,"(37.75355744460989, -122.4682064387957)",1296474123377							
201302190454,8,otc alterations permit,02/19/2013,2140,013C,2095,,20th,Av,,,repair e front entry stair and apply stucco finish to e brick wall,complete,05/14/2013,02/19/2013,02/22/2013,05/14/2013,02/22/2013,Y,2,2,,,02/17/2014,7000,7000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,4,Sunset/Parkside,94116,"(37.74873147120571, -122.47740535355722)",1296475127352							
M372107,8,otc alterations permit,02/19/2013,2831,021,741,,Diamond,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,8,Noe Valley,94114,"(37.75141704100184, -122.43612912995475)",1296476374443							
M372107,8,otc alterations permit,02/19/2013,2831,021,751,,Diamond,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,8,Noe Valley,94114,"(37.75141704100184, -122.43612912995475)",1296477370575							
201302190455,8,otc alterations permit,02/19/2013,6530,018,1447,,Valencia,St,,,to comply with physical inspection report #cc-7132,complete,06/06/2013,02/19/2013,02/19/2013,06/06/2013,02/19/2013,,2,2,,,02/14/2014,1000,1000,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.749761263709495, -122.42008828330869)",1296478206414							
201302190455,8,otc alterations permit,02/19/2013,6530,018,1449,,Valencia,St,,,to comply with physical inspection report #cc-7132,complete,06/06/2013,02/19/2013,02/19/2013,06/06/2013,02/19/2013,,2,2,,,02/14/2014,1000,1000,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.749761263709495, -122.42008828330869)",1296479389002							
201302190456,3,additions alterations or repairs,02/19/2013,3705,042,865,,Market,St,,,installation of an umanned wireless facility consisting of 1 new onmi directional antenna & 1 associated equipment cabinet.,complete,03/24/2014,02/19/2013,11/13/2013,03/24/2014,11/13/2013,,8,8,,,11/08/2014,2500,2500,retail sales,0,retail sales,0,2,,1,constr type 1,1,constr type 1,,6,South of Market,94103,"(37.78394695277329, -122.40715830610168)",1296480164435							
201302190457,3,additions alterations or repairs,02/19/2013,0958,028,2808,,Broadway,,,,"exterior alterations limited to window repairs & glass replacement on all facades, new fence & planter on broadway, window enlarge on north facade (vallejo st), 3rd floor removal of 2 (e) dormers & installation of new glass sliding windows @ 3rd floor. interior structural & arch work on all floors.",expired,02/28/2017,02/19/2013,05/23/2013,,05/23/2013,,4,4,,,05/07/2016,1310000,1310000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94123,"(37.7934935407685, -122.44351612883152)",129648185378							
201302190458,8,otc alterations permit,02/19/2013,0285,005,400,,Sutter,St,,,"tenant improvement of existing related space (9-30-14) on floors basement, 1st, 2nd, and partial 3rd fl restrooms non bearing partitions and finishes. no exterior work. mep, fire, alarm and sprinklers on separate permit",complete,04/05/2013,02/19/2013,03/04/2013,04/05/2013,03/04/2013,,4,4,,,02/17/2016,70000,400000,retail sales,0,retail sales,0,2,,3,constr type 3,3,constr type 3,,3,Financial District/South Beach,94108,"(37.789631816640785, -122.40722343404134)",129648266978							
M372127,8,otc alterations permit,02/19/2013,3622,063,544,,Hill,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,8,Noe Valley,94114,"(37.75559687495965, -122.4334287037218)",1296483162799							
M372128,8,otc alterations permit,02/19/2013,0533,019,3012,,Fillmore,St,,,street space & mta parking meter,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,2,Marina,94123,"(37.79733449760607, -122.43530937546562)",1296484436421							
M372129,8,otc alterations permit,02/19/2013,0605,018A,2480,,Washington,St,,,street space and mta parking,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,2,Pacific Heights,94115,"(37.79182365989398, -122.43418601348549)",1296485235842							
201302190459,8,otc alterations permit,02/19/2013,2398,037,2426,,28th,Av,,,reroofing,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,2,2,,,02/14/2014,8900,8900,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,4,Sunset/Parkside,94116,"(37.74208188499934, -122.48496829716098)",1296486134378							
201302190461,8,otc alterations permit,02/19/2013,3705,039,55,,05th,St,0,,"1st floor - remodel of a room service kitchen - construction of walls, doors, wall base, ceiling & kitchen equipment. m.e.p & fire alarm, fire sprinkler under separate permit.",issued,02/22/2013,02/19/2013,02/22/2013,,02/22/2013,,8,8,,,02/07/2016,150000,150000,food/beverage hndlng,,food/beverage hndlng,,2,,1,constr type 1,1,constr type 1,,6,South of Market,94103,"(37.783509813928575, -122.40685148607317)",1296487418762							
201302190464,8,otc alterations permit,02/19/2013,5712,022A,3597,A,Mission,St,,,"add 2 bedrooms, 1 entertainment room and 1 bath on 1st floor. relocate existing kitchen and bedroom, 1 bath on 2nd fl, convert existing storage room to den on 3rd fl",complete,08/20/2013,02/19/2013,03/01/2013,08/20/2013,03/01/2013,,3,3,,,02/24/2014,56000,68750,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,9,Bernal Heights,94110,"(37.73890072487708, -122.42355101381082)",1296488187496							
M372147,8,otc alterations permit,02/19/2013,7239,013,94,,Stratford,Dr,,,street space for b201212075768,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,7,West of Twin Peaks,94132,"(37.72309257637505, -122.47367656364703)",1296489224825							
201302190463,8,otc alterations permit,02/19/2013,3703,076,1017,,Market,St,,,"interior modifications, building shaft for future tenant use per 708 exception 7. create new floor openings between 1st floor and basement, rebuild front half of 2nd floor infilling openings and making floor one level. build new building lobby.",complete,08/15/2014,02/19/2013,02/20/2013,08/15/2014,02/20/2013,,7,7,,,02/05/2016,200000,200000,office,0,office,0,2,,3,constr type 3,3,constr type 3,,6,South of Market,94103,"(37.78156558189191, -122.41042113846316)",1296490380475							
201302190463,8,otc alterations permit,02/19/2013,3703,076,1019,,Market,St,,,"interior modifications, building shaft for future tenant use per 708 exception 7. create new floor openings between 1st floor and basement, rebuild front half of 2nd floor infilling openings and making floor one level. build new building lobby.",complete,08/15/2014,02/19/2013,02/20/2013,08/15/2014,02/20/2013,,7,7,,,02/05/2016,200000,200000,office,0,office,0,2,,3,constr type 3,3,constr type 3,,6,South of Market,94103,"(37.78156558189191, -122.41042113846316)",1296491164359							
M372148,8,otc alterations permit,02/19/2013,1052,009,2450,,Sutter,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,2,Pacific Heights,94115,"(37.78540175332747, -122.4409156017187)",129649288334							
M372148,8,otc alterations permit,02/19/2013,1052,009,2460,,Sutter,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,2,Pacific Heights,94115,"(37.78540175332747, -122.4409156017187)",1296493464334							
201302190466,8,otc alterations permit,02/19/2013,2014,001A,1707,,35th,Av,,,"add 1 bedroom, 1 bath, 1 utility and 1 entertainment room on 1st floor per plan",complete,08/06/2013,02/19/2013,03/05/2013,08/06/2013,03/05/2013,,2,2,,,02/28/2014,40000,50000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,4,Sunset/Parkside,94122,"(37.755128811225994, -122.49399837174252)",1296494121845							
201302190465,8,otc alterations permit,02/19/2013,0473,013A,1372,,Francisco,St,,,"replace windows in kind, visable from street, to aluminum clad wood window with true divided lite. total 13 windows, 5 windows @ front & 8 at location not visale from street, u value 0.40.",complete,05/09/2013,02/19/2013,02/19/2013,05/09/2013,02/19/2013,,3,3,,,02/14/2014,17000,17000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,2,Marina,94123,"(37.803082025978895, -122.4277983143301)",129649571293							
201302190467,8,otc alterations permit,02/19/2013,1524,023,474,,21st,Av,,,"remodel 2 kitchens by removing old cabinets, upgrading plumbing and electrical sheetrock and install new cabinets and laundry, no change on walls",complete,11/07/2016,02/19/2013,02/19/2013,11/07/2016,02/19/2013,,3,3,,,02/14/2014,20000,20000,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94121,"(37.77886301295894, -122.48001600412304)",1296496102801							
201302190467,8,otc alterations permit,02/19/2013,1524,023,476,,21st,Av,,,"remodel 2 kitchens by removing old cabinets, upgrading plumbing and electrical sheetrock and install new cabinets and laundry, no change on walls",complete,11/07/2016,02/19/2013,02/19/2013,11/07/2016,02/19/2013,,3,3,,,02/14/2014,20000,20000,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94121,"(37.77886301295894, -122.48001600412304)",1296497366361							
201302190468,8,otc alterations permit,02/19/2013,2398,009,2451,,27th,Av,,,"convert existing storage room to 2 bedrooms, mud room, 1 bathroom on gr floor per plan",complete,04/08/2013,02/19/2013,02/27/2013,04/08/2013,02/27/2013,,2,2,,,02/22/2014,40000,47000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,4,Sunset/Parkside,94116,"(37.741689137632186, -122.48452431276836)",1296498134351							
M372168,8,otc alterations permit,02/19/2013,4173,001,2501,,03rd,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,10,Potrero Hill,94107,"(37.75669635443027, -122.38767336255383)",1296499171883							
201302190469,8,otc alterations permit,02/19/2013,6603,009,1498,,Noe,St,0,,"kitchen remodel. new sheet rock, plmbg, electrical, cabinates, counter tops. appliances. no structural work",complete,04/19/2013,02/19/2013,02/19/2013,04/19/2013,02/19/2013,,2,2,,,02/14/2014,14000,14000,apartments,3,apartments,3,0,,5,wood frame (5),5,wood frame (5),,8,Noe Valley,94131,"(37.74513171614292, -122.43154809193905)",1296500419568							
M372187,8,otc alterations permit,02/19/2013,0207,032,600,,Montgomery,St,,,street space and mta parking,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,3,Chinatown,94111,"(37.79515186007567, -122.40271752616854)",129650262287							
201302190470,8,otc alterations permit,02/19/2013,4209,007,1142,,York,St,,,"voluntary lateral stiffening/strengthing with plywood shearwalls and stell frames at ground fl. new foundation replacement, upgrade",issued,02/25/2013,02/19/2013,02/25/2013,,02/25/2013,,3,3,,,02/10/2016,120000,130000,apartments,4,apartments,4,2,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.75367753539216, -122.40854634744491)",1296503172016							
201302190470,8,otc alterations permit,02/19/2013,4209,007,1146,,York,St,,,"voluntary lateral stiffening/strengthing with plywood shearwalls and stell frames at ground fl. new foundation replacement, upgrade",issued,02/25/2013,02/19/2013,02/25/2013,,02/25/2013,,3,3,,,02/10/2016,120000,130000,apartments,4,apartments,4,2,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.75367753539216, -122.40854634744491)",1296504272699							
201302190471,8,otc alterations permit,02/19/2013,1183,019,508,,Baker,St,,,"replace existing cabinets, countertop and appliances, remodel 2 existing bathrooms, replace tub, sink & fixture, replace 4 windows in lightwell, not visable from street.",complete,04/24/2013,02/19/2013,02/19/2013,04/24/2013,02/19/2013,,3,3,,,02/14/2014,38000,38000,apartments,7,apartments,7,0,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.77570762284637, -122.44099572874504)",1296505364278							
M372207,8,otc alterations permit,02/19/2013,0980,020,2891,,Jackson,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,2,Pacific Heights,94115,"(37.79125368244721, -122.44252829942461)",129650685858							
201302190472,8,otc alterations permit,02/19/2013,2773,015C,689,,Douglass,St,,,"2 bathroom remodel, remove tile, plumbing fixtures/(toilets, tubs, sinks) repalce with new toilets, sinks, cabinets, fixtures",complete,04/10/2013,02/19/2013,02/19/2013,04/10/2013,02/19/2013,,3,3,,,02/14/2014,40000,40000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,8,Noe Valley,94114,"(37.752888994968714, -122.43839683378552)",1296507143901							
201302190473,8,otc alterations permit,02/19/2013,0656,023,2615,,California,St,,,repair dryrot in bldg & attached walkway & shed.,expired,02/24/2017,02/19/2013,02/19/2013,,02/19/2013,,3,3,,,02/14/2014,3000,3000,apartments,4,apartments,4,0,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94115,"(37.78809587563444, -122.43777349902484)",129650877981							
201302190474,8,otc alterations permit,02/19/2013,0970,003,3524,,Jackson,St,,,"remove and replace existing sheetrock at all floors, removal to be limited to 50% of each floor and shall not trigger substantial change per sfbc 3404.7. replace existing sheetrock with 5/8 type ""x"" no structural work",expired,01/19/2016,02/19/2013,02/19/2013,,02/19/2013,,4,4,,,02/14/2014,20000,20000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,2,Presidio Heights,94118,"(37.79040442611792, -122.45293454983486)",129650985550							
201302190475,8,otc alterations permit,02/19/2013,1591,005F,4722,,Balboa,St,,,to comply with nov #200344348 to legalize remodeling work wtih unit #3. upgrade kitchen countertop only.,complete,02/21/2013,02/19/2013,02/20/2013,02/21/2013,02/20/2013,,2,2,,,02/15/2014,2000,2000,apartments,4,apartments,4,0,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94121,"(37.775402628002624, -122.5095676391885)",1296510105802							
M372227,8,otc alterations permit,02/19/2013,8711,007,550,,16th,St,,,street space,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,,,,,,,1,,,,,,,,,,,,6,Mission Bay,94158,"(37.76877123181421, -122.39227569614371)",1296511489123							
201302190476,8,otc alterations permit,02/19/2013,3712,023,60,,Spear,St,,,"4th floor tenant improvement - new partitions, doors, lighting, pantry. hvac, electrical, sprinkler & fire alarm under separate permit.",complete,01/06/2014,02/19/2013,02/25/2013,01/06/2014,02/25/2013,,12,12,,,02/10/2016,440000,680000,office,0,office,0,2,,1,constr type 1,1,constr type 1,,6,Financial District/South Beach,94105,"(37.79253600142914, -122.39459319754103)",1296512164602							
201302190477,8,otc alterations permit,02/19/2013,3558,027,257,,Sanchez,St,0,,"front facade renovation	 window replacement, exterior finish replacement, front aluminum windows are being replaced w/ wood clad double glazed windows, 3 are being enlarged. (e) stucco is being removed and replaced w/ ipe siding & stucco.",complete,05/15/2014,02/19/2013,05/10/2013,05/15/2014,05/10/2013,,3,3,,,05/05/2014,20000,20000,apartments,3,apartments,3,2,,5,wood frame (5),5,wood frame (5),,8,Castro/Upper Market,94114,"(37.76497608325967, -122.43057824412784)",1296513397938						
201302190479,8,otc alterations permit,02/19/2013,1655,005,719,,12th,Av,,,"new sheetrock @ 2 10x10 storage rooms, field inspector may require additional plans & permits.",complete,05/14/2013,02/19/2013,02/19/2013,05/14/2013,02/19/2013,,3,3,,,02/14/2014,1800,1800,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,1,Inner Richmond,94118,"(37.77464353378438, -122.47059479128012)",1296514108729							
201302190478,8,otc alterations permit,02/19/2013,0613,020,2367,,Washington,St,,,"voluntary upgrade of foundation, remodel 2 kitchens,remodel 4.5  baths, add storage room. repair dryrot, replace  wood windows with new dual glazing. identical in appearance to facade windows, repair plaster walls. relocate  one unit from 2nd flr to the ground floor. usable sp is provided @ grd flr.",complete,02/09/2015,02/19/2013,03/07/2013,02/09/2015,03/07/2013,Y,3,3,,,02/20/2016,120000,200000,2 family dwelling,2,2 family dwelling,2,2,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94115,"(37.791602201143014, -122.43214239584822)",129651576381							
201302190480,8,otc alterations permit,02/19/2013,3712,023,60,,Spear,St,,,"2nd floor tenant improvement - new partitions, doors, lighting, pantry. hvac, electrical, sprinkler & fire alarm under separate permit.",complete,07/18/2013,02/19/2013,02/25/2013,07/18/2013,02/25/2013,,12,12,,,02/10/2016,260000,398000,office,0,office,0,2,,1,constr type 1,1,constr type 1,,6,Financial District/South Beach,94105,"(37.79253600142914, -122.39459319754103)",1296516164602							
201302190481,8,otc alterations permit,02/19/2013,3910,001,2,,Henry Adams,St,,,demolition non structual. reopen an reinforce previously in filled wall opening . see structural drawing. t.i. under seperate permit.,complete,10/22/2013,02/19/2013,02/26/2013,10/22/2013,02/26/2013,,4,4,,,02/21/2014,5000,38900,retail sales,0,retail sales,0,2,,3,constr type 3,3,constr type 3,,10,Mission Bay,94103,"(37.769142564238834, -122.40443350874162)",1296518168000							
201302190462,8,otc alterations permit,02/19/2013,3725,101,474,,Natoma,St,,,install artwork along 474 natoma street & add screen walls at the rear court yard. ref approved & issued pa# 2008/10/06/3512.,issued,02/28/2013,02/19/2013,02/28/2013,,02/28/2013,,,9,,,02/23/2014,20000,20000,vacant lot,,apartments,55,2,,,,1,constr type 1,,6,South of Market,94103,"(37.7806217756516, -122.40745481467364)",1296519465531							
201302190482,8,otc alterations permit,02/19/2013,1661,035A,1733,,Cabrillo,St,,,"move out wall at master bath 2', wall off existing doorway, frame new doorway, new shower pan tile walls, shower valve, exhaust fan, elec.kitchen cabinets, counters same location. 1/2 bath remodel. new kitchen cabinets & counters in same location, new sink/faucet & can lights, 1/2 bath, new toilet &",complete,05/30/2013,02/19/2013,02/20/2013,05/30/2013,02/20/2013,,2,2,,,02/15/2014,32000,3200,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94121,"(37.77450384262502, -122.47743036870334)",1296520109014							
201302190483,8,otc alterations permit,02/19/2013,3708,056,525,,Market,St,,,modification to anderson bread app #201212136085. relocation of extg exhaust fan from back to front side on market st.,complete,04/24/2013,02/19/2013,02/20/2013,04/24/2013,02/20/2013,,38,38,,,02/15/2014,1,1,food/beverage hndlng,0,food/beverage hndlng,0,2,,1,constr type 1,1,constr type 1,,6,Financial District/South Beach,94105,"(37.79040639954478, -122.39927546096968)",1296521164534							
201302190484,8,otc alterations permit,02/19/2013,0543,028,1851,,Union,St,,,reroofing,issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,2,2,,,02/14/2014,6000,6000,food/beverage hndlng,4,food/beverage hndlng,4,0,,5,wood frame (5),5,wood frame (5),,2,Marina,94123,"(37.79753243766231, -122.42974414183078)",129652273766							
201302190485,8,otc alterations permit,02/19/2013,3718,026,201,,Mission,St,,,replace boilerand pump at the roof and penthouse level. work to include structural support port.,complete,01/09/2014,02/19/2013,03/12/2013,01/09/2014,03/12/2013,,30,30,,,03/07/2014,10000,50000,office,0,office,0,2,,1,constr type 1,1,constr type 1,,6,Financial District/South Beach,94105,"(37.79099770171662, -122.39466172134784)",1296523164647							
201302190486,8,otc alterations permit,02/19/2013,3559,018,2251,,Market,St,,,to obtain final inspection for work approved under pa# 200606083561.  all work is complete.,complete,02/06/2014,02/19/2013,02/19/2013,02/06/2014,02/19/2013,,2,2,,,02/14/2014,1,1,food/beverage hndlng,,food/beverage hndlng,,0,,5,wood frame (5),5,wood frame (5),,8,Castro/Upper Market,94114,"(37.76483662513972, -122.43174780046209)",1296524158608							
201302190487,8,otc alterations permit,02/19/2013,6532,016,3632,,26th,St,,,"replace damaged sheetrock in common bathroom, apply new linoleum floor shower room, toilet room, apartment 3 and 4. replace leaking bathtub, with stand up shower and handrails. new sheetrock. replace light fixture apt #3 and 4 and common  area kitchen. replace stove and counter top kitchen(3rd fl).",issued,02/19/2013,02/19/2013,02/19/2013,,02/19/2013,,3,3,,,02/14/2014,5000,5000,apartments,5,apartments,5,0,,5,wood frame (5),5,wood frame (5),,8,Mission,94110,"(37.749057772637, -122.42188922577476)",1296525206481							
M372267,8,otc alterations permit,02/20/2013,0189,030,1234,,Washington,St,0,,street space,issued,02/20/2013,02/20/2013,02/20/2013,,02/20/2013,,,,,,,,1,,,,,,,,,,,,3,Nob Hill,94108,"(37.79438128329228, -122.4137984358495)",1296526295755							
201302200489,8,otc alterations permit,02/20/2013,3541,016,2142,,15th,St,,,reroofing,issued,02/20/2013,02/20/2013,02/20/2013,,02/20/2013,,2,2,,,02/15/2014,14800,14800,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,8,Castro/Upper Market,94114,"(37.766181599516436, -122.43204146447353)",1296528157476							
201302200491,8,otc alterations permit,02/20/2013,0239,029,400,,California,St,0,,office t.i. of empty shell space on b.1 level. minor electrical for new furniture and lighting. minor hvac connecting to extg system inside space.,complete,05/30/2013,02/20/2013,04/02/2013,05/30/2013,04/02/2013,,24,24,,,03/17/2016,363500,363500,office,0,office,0,2,,1,constr type 1,1,constr type 1,,3,Financial District/South Beach,94104,"(37.79326221962573, -122.4017890912713)",1296530296594							
201302200492,8,otc alterations permit,02/20/2013,3602,014,678,,Noe,St,,,"perform work per drawings-dry rot repairs, new concrete cap over (e) south side foundation",complete,03/06/2013,02/20/2013,02/20/2013,03/06/2013,02/20/2013,,2,2,,,02/15/2014,5000,5000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,8,Castro/Upper Market,94114,"(37.75818911426672, -122.43287888818882)",1296531161209							
201302200494,3,additions alterations or repairs,02/20/2013,1050,009,2510,,Bush,St,,,rear single story addition of bedroom and bathroom,complete,05/08/2015,02/20/2013,07/15/2013,05/08/2015,03/04/2014,Y,2,2,,,07/10/2014,100000,100000,2 family dwelling,2,2 family dwelling,2,2,,5,wood frame (5),5,wood frame (5),Y,2,Pacific Heights,94115,"(37.78660066722882, -122.43898393952574)",129653288296							
201302200493,3,additions alterations or repairs,02/20/2013,0144,034,455,,Vallejo,St,,HOA,"remove & dispose of (e) wood deck, wood columns & concrete footings. install (n) piers slabs, install (n) pressure treated columns, beams, joists & associated flashing. install (n) redwood decking, install (n) glass & alum post guardrail, pressure treated & wood post w/ cable railings.",complete,07/22/2014,02/20/2013,10/15/2013,07/22/2014,10/15/2013,,4,4,,,09/29/2016,140000,140000,apartments,45,apartments,45,2,,5,wood frame (5),5,wood frame (5),,3,North Beach,94133,"(37.798790664809566, -122.40476646589379)",1296533470150							
M372287,8,otc alterations permit,02/20/2013,3605,075,314,,Liberty,St,,,street space,issued,02/20/2013,02/20/2013,02/20/2013,,02/20/2013,,,,,,,,1,,,,,,,,,,,,8,Castro/Upper Market,94114,"(37.75669782180444, -122.42855564105407)",1296534347975							
M372288,8,otc alterations permit,02/20/2013,0627,013,2240,,Buchanan,St,,,street space,issued,02/20/2013,02/20/2013,02/20/2013,,02/20/2013,,,,,,,,1,,,,,,,,,,,,2,Pacific Heights,94115,"(37.79076753397213, -122.43057208598351)",129653576712							
201302200495,8,otc alterations permit,02/20/2013,3717,001,100,,Spear,St,,,"7th floor: reconfigure audio/visual due to arch t.i. project. new devices will be tied to extg system as shown on the drawing. the upgrade system shall include the following: relocate 3 strobes, add one strobe, relocate one speaker, add 3 speakers. t.i. app#201301147873",complete,02/26/2013,02/20/2013,02/20/2013,02/26/2013,02/20/2013,,21,21,,Y,02/15/2014,6000,6000,office,0,office,0,2,,1,constr type 1,1,constr type 1,,6,Financial District/South Beach,94105,"(37.792150488314846, -122.39400006631743)",1296536164633							
201302200496,8,otc alterations permit,02/20/2013,4097,055,782,,Wisconsin,St,2,,replace existing rear cantilevered deck off of main living floor with unenclosed column supported deck less than 10' above grade,complete,06/26/2013,02/20/2013,02/20/2013,06/26/2013,02/20/2013,Y,2,2,,,02/15/2014,20000,20000,2 family dwelling,2,2 family dwelling,2,2,,5,wood frame (5),5,wood frame (5),,10,Potrero Hill,94107,"(37.757540874124444, -122.39927537438844)",1296537455673							
201302200497,8,otc alterations permit,02/20/2013,3722,080,140,,New Montgomery,St,,,revision to pa#2011-12-22-1187. (n) exit stairs from b1 level to first floor. lcation of stairs approved under pa 2011-12-22-1187 sheets a-100b & a-704,complete,01/29/2014,02/20/2013,03/06/2013,01/29/2014,03/06/2013,,26,26,,,03/01/2014,16000,16000,office,0,office,0,2,,1,constr type 1,1,constr type 1,,6,Financial District/South Beach,94103,"(37.786611621488966, -122.40000598360069)",1296538466407							
201302200498,8,otc alterations permit,02/20/2013,1282,031,1221,,Shrader,St,,,interior remodeling  (n) opening at walls on 2nd floor,complete,06/12/2013,02/20/2013,02/21/2013,06/12/2013,02/21/2013,,2,2,,,02/16/2014,4500,4500,2 family dwelling,2,2 family dwelling,2,2,,5,wood frame (5),5,wood frame (5),,5,Haight Ashbury,94117,"(37.76348617388055, -122.45127137987589)",129653995341							
201302200499,8,otc alterations permit,02/20/2013,2998,023,271,,Bella Vista,Wy,,,to complete work and obtain final inspection for work approved under pa#200909257648 all work is completed.,issued,02/20/2013,02/20/2013,02/20/2013,,02/20/2013,,2,2,,,02/15/2014,3000,3000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,7,West of Twin Peaks,94127,"(37.73705593143812, -122.45075214425573)",1296540149354							
201302200500,8,otc alterations permit,02/20/2013,2998,023,271,,Bella Vista,Wy,,,to complete work and obtain final inspection for work approved under pa#201012217118 all work is completed.,issued,02/20/2013,02/20/2013,02/20/2013,,02/20/2013,,2,2,,,02/15/2014,1000,1000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,7,West of Twin Peaks,94127,"(37.73705593143812, -122.45075214425573)",1296542149354							
